# Number of Traces
   9684
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
  6010; 77; 106; -0.0449169; 0.819281; 0.622242; 0.000558026; 0.815789; 0.627066
  6011; 77; 107; 0.774494; 0.351579; 0.627066; 0.767283; 0.385843; 0.633138
  6012; 77; 108; 0.265287; -0.081349; 0.477303; 0.573105; 0.472373; 0.627066
  6013; 77; 109; 0.53346; 0.496153; 0.627066; 0.730571; 0.214754; 0.593969
  6014; 77; 110; -0.0702254; 0.119893; 0.477303; 0.329608; 0.618423; 0.627066
  6015; 77; 111; 0.0115087; 0.0708685; 0.477303; -0.0376457; 0.831404; 0.625585
  6016; 77; 112; -0.142963; 0.163521; 0.477303; 0.0679075; 0.775393; 0.627066
  6017; 77; 114; -0.090689; 0.742969; 0.601194; 0.0422308; 0.790794; 0.627066
  6018; 77; 116; -0.11674; 0.699537; 0.589215; -0.0264423; 0.704189; 0.601145
  6019; 77; 123; 0.135612; 0.619452; 0.603673; 0.25961; 0.660409; 0.627066
  6020; 77; 124; 0.287963; -0.0949497; 0.477303; 0.585097; -0.0277823; 0.527076
  6021; 77; 126; -0.00503609; 0.0807922; 0.477303; -0.0065095; 1.06582; 0.67692
  6022; 77; 130; 0.719648; 0.0634758; 0.561956; 0.438415; 0.729804; 0.662895
  6023; 77; 132; 0.142939; -0.00796407; 0.477303; -0.14049; 0.659941; 0.578294
  6024; 77; 133; -0.065158; 0.785535; 0.612934; 0.00128362; 0.815354; 0.627066
  6025; 77; 134; -0.0929543; 0.739193; 0.600153; 0.993622; 0.401242; 0.663798
  6026; 77; 135; 0.0865284; 0.0258714; 0.477303; 0.234061; 0.675733; 0.627066
  6027; 77; 136; 0.591683; 0.46123; 0.627066; 0.762598; 0.268149; 0.608696
  6028; 77; 137; 0.283809; -0.0924584; 0.477303; 0.667877; 0.11023; 0.565141
  6029; 77; 138; -0.217142; 0.532145; 0.543048; 0.751764; 0.365213; 0.627066
  6030; 77; 139; -0.181772; 0.591115; 0.559312; 0.59013; -0.0193915; 0.52939
  6031; 77; 142; 0.356127; -0.135835; 0.477303; -0.048391; 0.813489; 0.620644
  6032; 77; 143; 0.256762; -0.0762355; 0.477303; 0.60486; 0.453326; 0.627066
  6033; 77; 145; -0.169087; 0.612263; 0.565144; 0.630928; 0.405263; 0.620488
  6034; 77; 146; 0.0431417; 0.790247; 0.627066; 0.573784; -0.0466435; 0.521874
  6035; 77; 147; 0.108515; 0.0126839; 0.477303; 0.0388961; 0.792794; 0.627066
  6036; 77; 148; 0.227994; -0.107249; 0.467512; 0.33154; 0.883702; 0.681108
  6037; 77; 150; -0.0177767; 0.584408; 0.577903; 0.745511; 0.239662; 0.600839
  6038; 77; 151; 0.217631; -0.0527642; 0.477303; -0.0326888; 0.835731; 0.627066
  6039; 77; 153; 0.461454; -0.199011; 0.477303; 0.55107; -0.0845124; 0.51143
  6040; 77; 154; 0.0599818; 0.684673; 0.6077; 0.65481; 0.0884438; 0.559132
  6041; 77; 156; 0.116738; 0.520118; 0.581228; 0.502275; -0.165864; 0.488993
  6042; 77; 159; -0.155843; 0.171247; 0.477303; -0.128608; 0.67975; 0.583758
  6043; 77; 161; 0.0112031; 0.809404; 0.627066; 0.658416; 0.0944559; 0.56079
  6044; 77; 162; -0.342693; 0.322826; 0.485316; 0.629254; 1.28495; 0.798714
  6045; 77; 164; -0.0893796; 0.131382; 0.477303; 0.328098; 0.619329; 0.627066
  6046; 77; 165; 0.0244108; 0.0631298; 0.477303; 0.448178; 0.255185; 0.567814
  6047; 77; 168; 0.324294; 0.621611; 0.627066; 0.658797; 0.0950911; 0.560965
  6048; 77; 170; 0.194211; -0.0387171; 0.477303; 0.180253; 0.708007; 0.627066
  6049; 77; 173; -0.25065; 0.228112; 0.477303; 0.137877; 0.733424; 0.627066
  6050; 77; 174; -0.158437; 0.630019; 0.570042; 0.370463; 0.176718; 0.542443
  6051; 77; 176; -0.34975; 0.287553; 0.477303; 0.406165; 0.572504; 0.627066
  6052; 77; 178; 0.0653047; 0.0386015; 0.477303; 0.804729; 0.848647; 0.731566
  6053; 77; 180; 0.787715; 0.343649; 0.627066; 0.787181; 0.309134; 0.62
  6054; 77; 182; 0.240098; -0.0662403; 0.477303; 0.599737; 0.456399; 0.627066
  6055; 77; 183; 0.260318; -0.0783685; 0.477303; 0.210342; 0.68996; 0.627066
  6056; 77; 184; 0.146414; 0.497075; 0.580165; 0.253216; 0.547914; 0.60347
  6057; 77; 187; 0.766668; 0.356273; 0.627066; 0.765482; 0.272958; 0.610022
  6058; 77; 188; -0.356628; 0.291678; 0.477303; 0.424119; 0.561735; 0.627066
  6059; 77; 189; 0.116516; 0.00788447; 0.477303; 0.530887; 0.497696; 0.627066
  6060; 77; 194; -0.208673; 0.546264; 0.546942; 0.377005; 0.589995; 0.627066
  6061; 77; 195; 0.246656; -0.0701738; 0.477303; 0.706427; 0.359939; 0.62048
  6062; 77; 197; 0.463182; -0.200047; 0.477303; 0.581202; 0.467516; 0.627066
  6063; 78; 79; 0.7293; 0.186229; 0.241363; 0.523324; 0.588075; 1.08219
  6064; 78; 80; 0.603995; 1.29616; 0.171757; 0.653462; -0.0949603; 0.839093
  6065; 78; 81; 0.560172; 1.2907; 0.41172; 0.603788; 0.290504; 0.848123
  6066; 78; 82; 0.701252; 0.506184; 0.177767; 0.585307; 0.522355; 0.792098
  6067; 78; 83; 0.49156; 1.28216; 0.787421; 0.598581; -0.111109; 1.14586
  6068; 78; 84; 0.730399; 1.05064; -0.344974; 0.596451; 0.432858; 0.792098
  6069; 78; 85; 0.743099; 0.37302; 0.0415349; 0.498212; 0.918128; 0.995978
  6070; 78; 86; 0.732404; 0.867754; -0.232988; 0.584829; 0.526193; 0.792098
  6071; 78; 87; 0.73526; 0.979874; -0.323669; 0.587008; 0.50869; 0.792098
  6072; 78; 88; 0.523469; 1.28813; 0.611348; 0.533196; 0.802094; 0.885253
  6073; 78; 89; 0.612222; 1.29718; 0.126706; 0.651259; 0.14845; 0.687533
  6074; 78; 92; 0.643521; 1.17269; 0.0415349; 0.467267; 0.789838; 1.24898
  6075; 78; 93; 0.715888; 0.252976; 0.268865; 0.724318; 0.157548; 0.287486
  6076; 78; 94; 0.542335; 1.01985; 0.689763; 0.547753; 0.823931; 0.792098
  6077; 78; 95; 0.77113; 0.0662031; 0.096403; 0.577306; 0.731766; 0.69463
  6078; 78; 96; 0.561655; 1.29088; 0.4036; 0.494268; 0.635563; 1.20698
  6079; 78; 97; 0.583859; 0.53398; 0.792098; 0.667842; 0.150515; 0.596729
  6080; 78; 99; 0.682264; -0.0465803; 0.651305; 0.549497; 0.902174; 0.730157
  6081; 78; 101; 0.660751; 1.03432; 0.0415349; 0.515467; 0.824725; 0.965655
  6082; 78; 104; 0.69757; 0.696404; 0.0698978; 0.729147; 0.158149; 0.261045
  6083; 78; 105; 0.6184; 1.29795; 0.0928768; 0.799679; -0.518241; 0.334893
  6084; 78; 106; 0.708863; 0.647954; 0.0415349; 0.411923; 0.919755; 1.46017
  6085; 78; 108; 0.693734; 0.769447; 0.0415349; 0.579656; 0.454597; 0.868064
  6086; 78; 109; 0.68722; 0.451084; 0.290423; 0.615685; 0.278398; 0.792098
  6087; 78; 110; 0.709492; 0.605827; 0.0664284; 0.533989; 0.93446; 0.792098
  6088; 78; 114; 0.648; 1.13671; 0.0415349; 0.528052; 0.948685; 0.814559
  6089; 78; 116; 0.748762; 0.327548; 0.0415349; 0.600546; 0.684367; 0.601145
  6090; 78; 117; 0.732836; 0.455435; 0.0415349; 0.646203; 0.746675; 0.313116
  6091; 78; 119; 0.828682; 0.0715589; -0.217521; 0.539078; 0.893598; 0.792098
  6092; 78; 123; 0.638164; 0.795554; 0.323646; 0.556279; 0.755459; 0.792098
  6093; 78; 124; 0.764776; 0.198947; 0.0415349; 0.643724; -0.157781; 0.933787
  6094; 78; 125; 0.545317; 1.28885; 0.493062; 0.575897; 0.597922; 0.792098
  6095; 78; 127; 0.735756; 0.431988; 0.0415349; 0.47353; 0.587412; 1.35113
  6096; 78; 128; 0.613325; 1.00256; 0.318586; 0.778338; 0.133379; 0.0124293
  6097; 78; 129; 0.710156; 0.637573; 0.0415349; 0.562197; 1.10924; 0.522637
  6098; 78; 130; 0.598458; 0.757167; 0.563518; 0.670414; 0.150835; 0.582648
  6099; 78; 133; 0.524141; 0.991642; 0.806804; 0.563209; 1.46823; 0.276135
  6100; 78; 134; 0.593056; 1.29479; 0.231656; 0.639806; -0.470304; 1.16475
  6101; 78; 136; 0.645786; 0.9063; 0.208187; 0.626724; 0.331068; 0.697213
  6102; 78; 137; 0.750225; -0.0410618; 0.281147; 0.541903; 0.408086; 1.10286
  6103; 78; 138; 0.673197; 0.295187; 0.470715; 0.516113; 0.664579; 1.0697
  6104; 78; 139; 0.669436; 0.0949708; 0.625431; 0.61516; 0.350493; 0.746523
  6105; 78; 140; 0.552042; 1.28969; 0.456234; 0.716559; 0.156582; 0.329969
  6106; 78; 141; 0.67144; 0.948479; 0.0415349; 0.596764; 0.901405; 0.475805
  6107; 78; 143; 0.635882; 1.41113; -0.0773811; 0.61688; 0.268808; 0.792098
  6108; 78; 145; 0.647473; 0.516177; 0.461041; 0.633503; 0.417572; 0.602577
  6109; 78; 149; 0.673511; 1.16285; -0.113575; 0.590353; 0.472673; 0.798246
  6110; 78; 150; 0.664876; 0.358945; 0.472772; 0.630005; 0.163405; 0.792098
  6111; 78; 153; 0.756629; -0.150515; 0.320109; 0.506486; 0.641726; 1.13696
  6112; 78; 154; 0.603538; 1.16384; 0.263064; 0.679828; 0.152008; 0.531098
  6113; 78; 155; 0.710282; 1.05021; -0.236212; 0.690445; 0.15333; 0.472963
  6114; 78; 158; 0.678767; 0.563853; 0.260283; 0.534092; 1.69959; 0.277797
  6115; 78; 161; 0.722433; 0.48412; 0.0783732; 0.693584; 0.153721; 0.455777
  6116; 78; 162; 0.647354; 1.14191; 0.0415349; 0.408995; 1.18692; 1.29657
  6117; 78; 163; 0.735161; 0.436771; 0.0415349; 0.51136; 1.11619; 0.792098
  6118; 78; 164; 0.622699; 1.29849; 0.0693388; 0.49177; 0.492197; 1.31671
  6119; 78; 165; 0.637164; 0.439939; 0.567814; 0.630156; 0.593558; 0.502454
  6120; 78; 168; 0.830376; -0.380555; 0.0769211; 0.640088; 0.19415; 0.717086
  6121; 78; 172; 0.764434; 0.23361; 0.0201053; 0.709066; -0.175935; 0.593641
  6122; 78; 175; 0.506093; 1.28397; 0.707838; 0.568513; 0.298502; 1.03296
  6123; 78; 176; 0.660636; 1.03524; 0.0415349; 0.541237; 0.333438; 1.15658
  6124; 78; 177; 0.763539; 0.208882; 0.0415349; 0.699866; 0.166703; 0.413187
  6125; 78; 178; 0.59846; 1.29547; 0.202067; 0.596261; -0.109855; 1.15753
  6126; 78; 180; 0.505672; 1.28391; 0.710147; 0.774109; -0.492691; 0.455611
  6127; 78; 182; 0.766021; 0.188943; 0.0415349; 0.532522; 0.658843; 0.985075
  6128; 78; 184; 0.681075; 0.87111; 0.0415349; 0.595143; 0.724286; 0.60347
  6129; 78; 186; 0.546067; 1.21375; 0.539443; 0.572573; 0.624614; 0.792098
  6130; 78; 188; 0.644967; 1.16107; 0.0415349; 0.566917; 0.276326; 1.05645
  6131; 78; 191; 0.676843; 0.90509; 0.0415349; 0.594757; 1.00102; 0.419739
  6132; 78; 192; 0.745359; 0.354875; 0.0415349; 0.565847; 1.29141; 0.380644
  6133; 78; 194; 0.726253; 0.5083; 0.0415349; 0.512791; 0.67424; 1.08112
  6134; 78; 195; 0.741161; 0.280648; 0.114011; 0.611208; 0.314355; 0.792098
  6135; 78; 197; 0.56135; 1.29085; 0.405268; 0.625468; 0.199842; 0.792098
  6136; 78; 198; 0.614745; 0.285948; 0.792098; 0.735181; 0.1589; 0.228004
  6137; 79; 80; 0.901217; 0.711691; 0.574671; 0.0391237; -0.415947; 0.715695
  6138; 79; 81; 1.22691; 1.20014; 0.596452; -0.0470858; -0.329018; 0.969907
  6139; 79; 82; 0.210942; 0.173739; 1.1264; 1.06313; 1.04817; 0.698114
  6140; 79; 83; 0.618886; 0.726074; 1.08219; 0.167922; -0.477908; 0.417554
  6141; 79; 84; 1.66452; 1.41975; 0.100679; 0.114663; -0.00205955; 1.08219
  6142; 79; 86; 1.21859; 0.498286; -0.232988; 0.458198; 0.494029; 1.08219
  6143; 79; 89; 1.04095; 0.880207; 0.534672; 0.0714266; -0.411087; 0.66545
  6144; 79; 91; 0.113155; -0.062809; 1.01176; 0.597982; 0.122287; 0.392494
  6145; 79; 93; 0.79507; 0.304077; 0.268865; 0.406574; -0.215638; 0.318523
  6146; 79; 94; 0.88246; 0.72468; 0.622857; 0.522748; 0.503803; 0.981859
  6147; 79; 95; 0.708836; 0.0361169; 0.096403; 0.912864; 0.703626; 0.54475
  6148; 79; 97; 0.584386; 0.343339; 0.681892; 0.731826; 0.828992; 1.00983
  6149; 79; 99; 0.25333; -0.262443; 0.528331; 0.715354; 0.572605; 0.730157
  6150; 79; 100; 0.551553; 0.0120788; 0.340597; 0.012274; -0.370124; 0.817412
  6151; 79; 101; 1.09815; 0.622605; 0.125601; 0.604263; 0.704958; 1.08219
  6152; 79; 102; 0.332526; -0.104123; 0.581182; 0.172659; 0.0816912; 1.08219
  6153; 79; 103; 0.59516; -0.00747888; 0.241363; 0.365725; -0.0875771; 0.543432
  6154; 79; 104; 0.740509; 0.202415; 0.241363; 0.291872; -0.211561; 0.522588
  6155; 79; 105; 0.827048; 0.446549; 0.384647; 0.464357; -0.520722; -0.148638
  6156; 79; 106; 0.928686; 0.710093; 0.525053; 0.527705; 0.908755; 1.46017
  6157; 79; 107; 0.674046; 0.722068; 0.981595; 0.785661; 0.389457; 0.387863
  6158; 79; 108; 0.769818; 0.802683; 0.912233; 0.0902702; -0.424135; 0.617041
  6159; 79; 109; 0.783251; 0.30494; 0.290423; 0.439844; 0.417173; 1.02165
  6160; 79; 115; 0.752503; 0.814673; 0.956715; 0.619391; 0.726804; 1.08219
  6161; 79; 116; 0.910691; 0.44817; 0.241363; 0.861339; 0.676122; 0.601145
  6162; 79; 118; 0.624516; 0.734205; 1.08219; 0.174057; -0.625682; 0.229218
  6163; 79; 120; 0.861651; 0.73909; 0.676314; 0.194076; -0.49602; 0.350365
  6164; 79; 123; 0.750536; 0.816035; 0.961767; 0.657274; 0.781509; 1.08219
  6165; 79; 124; 0.669199; 0.0994377; 0.241363; -0.0262464; -0.343449; 0.916371
  6166; 79; 125; 0.871402; 0.738577; 0.658767; 0.21315; 0.140162; 1.08219
  6167; 79; 127; 0.852024; 0.745756; 0.701045; 0.166054; 0.29582; 1.35113
  6168; 79; 130; 0.668168; 0.364578; 0.561956; 0.212459; -0.0309198; 0.877681
  6169; 79; 131; 0.994395; 0.569044; 0.241363; 1.00351; 0.640857; 0.31189
  6170; 79; 132; 0.342456; -0.372403; 0.241363; 0.0893365; -0.162116; 0.933714
  6171; 79; 134; 0.924537; 0.695542; 0.514761; -0.14764; -0.312177; 1.16475
  6172; 79; 135; 0.631125; 0.743749; 1.08219; -0.00954379; -0.756351; 0.390898
  6173; 79; 136; 0.941489; 0.492644; 0.241363; 0.594881; 0.371235; 0.697213
  6174; 79; 137; 0.484013; -0.167983; 0.241363; 0.331251; 0.327899; 1.10286
  6175; 79; 138; 0.710326; 0.158828; 0.241363; 0.572512; 0.659106; 1.08219
  6176; 79; 139; 0.350366; -0.36098; 0.241363; 0.711858; 0.84282; 1.06113
  6177; 79; 140; 1.47367; 1.19316; 0.159606; 0.148211; -0.464259; 0.468191
  6178; 79; 141; 0.859388; 0.569064; 0.475805; 0.967474; 0.514756; 0.222832
  6179; 79; 142; 0.368914; -0.334194; 0.241363; 0.344123; 0.329297; 1.08219
  6180; 79; 145; 0.199957; 0.144249; 1.11001; 0.625911; 0.38127; 0.6554
  6181; 79; 146; 0.440072; 0.154204; 0.705056; 0.604632; -0.0717225; 0.14767
  6182; 79; 149; 1.00109; 0.642528; 0.318088; 0.366791; 0.362031; 1.08219
  6183; 79; 150; 0.703947; 0.342073; 0.472772; 0.239831; 0.157435; 1.05663
  6184; 79; 153; 0.524253; 0.589417; 1.08219; 0.325825; 0.0341762; 0.759108
  6185; 79; 154; 1.02233; 0.627439; 0.263064; 0.485802; 0.139273; 0.6077
  6186; 79; 156; 0.405562; 0.0146556; 0.597186; 0.521856; -0.239903; 0.0891782
  6187; 79; 160; 0.870842; 0.616185; 0.512576; 0.467156; 0.506965; 1.08219
  6188; 79; 161; 0.779129; 0.258185; 0.241363; 0.423563; 0.179926; 0.764651
  6189; 79; 166; 0.857787; 0.640258; 0.56419; 0.842464; 0.752377; 0.725606
  6190; 79; 168; 0.642442; -0.133049; 0.00828018; 0.504903; 0.561475; 1.08219
  6191; 79; 170; 0.264801; 0.410239; 1.31724; 0.198077; -0.49879; 0.340086
  6192; 79; 171; 0.687651; 0.621541; 0.837097; 0.275729; 0.230531; 1.08219
  6193; 79; 175; 0.74722; 0.818332; 0.970287; -0.0423965; -0.366598; 0.916578
  6194; 79; 176; 1.13921; 1.00073; 0.50896; 0.205598; 0.177799; 1.14056
  6195; 79; 177; 0.729288; 0.186211; 0.241363; 0.639548; 0.199521; 0.413187
  6196; 79; 178; 0.84851; 0.821284; 0.797962; 0.0411633; -0.39013; 0.743196
  6197; 79; 179; 0.631456; 0.911422; 1.28322; 0.107185; -0.435849; 0.573588
  6198; 79; 180; 0.841395; 0.753117; 0.728352; 0.233136; -0.523068; 0.25002
  6199; 79; 181; 0.438925; 0.0762972; 0.613374; 0.3392; 0.322188; 1.08219
  6200; 79; 183; 0.281636; -0.251863; 0.491902; 0.27305; -0.3331; 0.409133
  6201; 79; 184; 0.796424; 0.784259; 0.843882; 1.31796; 1.14036; 0.366484
  6202; 79; 186; 0.859139; 0.740829; 0.682767; 0.312897; 0.230536; 1.01766
  6203; 79; 187; 0.888724; 0.583923; 0.442733; 0.567863; 0.652393; 1.08219
  6204; 79; 188; 1.01237; 0.887506; 0.593065; 0.144785; 0.0414388; 1.08219
  6205; 79; 193; 0.443753; -0.226122; 0.241363; 0.343722; -0.210741; 0.433546
  6206; 79; 194; 0.985089; 0.555606; 0.241363; 0.585712; 0.678168; 1.08219
  6207; 79; 195; 0.245646; 0.0149299; 0.875185; 0.727392; 0.335792; 0.424511
  6208; 79; 196; 0.515602; 0.0830531; 0.48836; 0.738953; -0.0611643; -0.0728613
  6209; 79; 197; 0.63684; 0.484275; 0.760277; 0.428429; -0.134509; 0.378125
  6210; 79; 198; 0.713869; 0.163945; 0.241363; 0.624189; 0.218459; 0.462626
  6211; 80; 82; 0.560574; 0.435551; 0.551787; -0.081747; -0.289438; 0.603422
  6212; 80; 83; 0.333236; -0.0108498; 0.658122; 0.35467; -0.0948468; 0.706594
  6213; 80; 90; 0.00688052; 0.0363262; 0.49157; -0.0469286; -0.325881; 0.635764
  6214; 80; 91; 0.214713; 0.234896; 0.49157; 0.5032; -0.0814414; 0.766214
  6215; 80; 95; 0.350294; 0.364436; 0.49157; 0.521118; 0.476847; 0.515138
  6216; 80; 97; 0.694452; 0.283034; 0.681892; 0.705068; 0.284318; 0.686003
  6217; 80; 98; -0.0460956; -0.0142891; 0.49157; -0.0463054; -0.0678356; 0.51632
  6218; 80; 99; -0.0367487; -0.00535867; 0.49157; 0.842331; 0.320293; 0.730157
  6219; 80; 100; 0.162809; 0.185306; 0.49157; 0.139054; -0.520538; 0.808517
  6220; 80; 102; 0.156407; -0.0139614; 0.581182; 0.571726; -0.173054; 0.839093
  6221; 80; 103; 0.0410451; 0.0689683; 0.49157; 0.102323; 0.0157324; 0.543432
  6222; 80; 104; 0.0377717; 0.0658407; 0.49157; 0.0281273; -0.0102303; 0.522588
  6223; 80; 107; 0.795166; 0.190016; 0.769692; 0.76485; 0.385365; 0.665622
  6224; 80; 108; 0.552375; 0.444133; 0.544172; 0.439673; 0.228346; 0.594328
  6225; 80; 109; 0.622376; 0.370866; 0.609193; 0.770322; 0.0166913; 0.839093
  6226; 80; 111; 0.0221455; 0.0509108; 0.49157; 0.0112532; 0.07173; 0.477083
  6227; 80; 113; 0.845827; 0.136993; 0.816749; 0.844329; 0.130525; 0.819086
  6228; 80; 118; 0.280554; 0.297803; 0.49157; 0.242947; 0.374106; 0.439499
  6229; 80; 120; 0.33553; 0.350329; 0.49157; 0.368028; 0.360472; 0.50127
  6230; 80; 124; 0.614814; -0.131886; 0.839093; 0.423832; -0.160909; 0.767901
  6231; 80; 130; 0.608151; 0.385755; 0.59598; 0.407658; -0.19581; 0.776924
  6232; 80; 132; 0.0911282; 0.116819; 0.49157; 0.239744; -0.490241; 0.839093
  6233; 80; 134; 0.810273; 0.474939; 0.644199; 0.885447; -0.137455; 0.961642
  6234; 80; 135; 0.101634; 0.126857; 0.49157; 0.390711; -0.346002; 0.839093
  6235; 80; 136; 0.676735; 0.313972; 0.659685; 0.692477; 0.248127; 0.697213
  6236; 80; 137; 0.745669; 0.241822; 0.723716; -0.0543695; -0.168393; 0.559399
  6237; 80; 138; 0.313803; 0.374521; 0.470715; 1.0583; 0.390459; 0.793338
  6238; 80; 139; -0.26973; 0.188413; 0.298395; 0.765604; 0.228231; 0.738858
  6239; 80; 142; 0.193383; 0.214518; 0.49157; 0.522467; -0.220118; 0.839093
  6240; 80; 143; 0.549346; 0.447303; 0.541358; 0.500146; 0.267356; 0.603035
  6241; 80; 146; 0.329145; 0.344229; 0.49157; 0.504561; 0.0516778; 0.705056
  6242; 80; 147; 0.100282; 0.125565; 0.49157; 0.127579; 0.535678; 0.313398
  6243; 80; 148; 0.360454; 0.374142; 0.49157; 0.0923889; -0.111068; 0.597857
  6244; 80; 150; 0.435326; 0.445678; 0.49157; 0.810057; 0.0546561; 0.839093
  6245; 80; 151; 0.152917; 0.175855; 0.49157; 0.161872; 0.145111; 0.509803
  6246; 80; 153; 0.715347; 0.273559; 0.695551; 0.372363; -0.0230342; 0.681119
  6247; 80; 154; 0.501386; 0.4975; 0.49681; 0.439151; 0.199024; 0.6077
  6248; 80; 156; 0.253196; 0.271664; 0.49157; 0.341032; 0.127941; 0.597186
  6249; 80; 160; 0.80836; 0.176207; 0.781948; 0.805785; 0.0505741; 0.839093
  6250; 80; 161; 0.428048; 0.438724; 0.49157; 0.578293; -0.00632595; 0.764651
  6251; 80; 168; 0.414543; 0.425821; 0.49157; 0.786695; 0.0323353; 0.839093
  6252; 80; 170; 0.185915; 0.207382; 0.49157; 0.21266; -0.0801222; 0.636813
  6253; 80; 174; 0.250374; 0.268969; 0.49157; 0.374583; 0.181581; 0.587172
  6254; 80; 180; 0.389143; 0.401553; 0.49157; 0.573307; 0.422224; 0.563615
  6255; 80; 181; 0.345744; 0.0975513; 0.613374; 0.769966; 0.0916069; 0.804179
  6256; 80; 182; 0.588837; 0.405969; 0.57804; 0.344037; 0.140773; 0.592565
  6257; 80; 183; 0.228824; 0.248378; 0.49157; 0.228955; 0.247787; 0.491902
  6258; 80; 187; 0.719213; 0.269513; 0.699141; 0.597222; -0.148695; 0.839093
  6259; 80; 189; 0.363466; 0.37702; 0.49157; 0.148431; -0.0750328; 0.605981
  6260; 80; 193; 0.224432; 0.244182; 0.49157; 0.228249; 0.372894; 0.433546
  6261; 80; 195; 0.663188; 0.328151; 0.647102; -0.0635011; -0.308535; 0.62037
  6262; 80; 196; 0.403836; 0.415591; 0.49157; 0.402849; 0.421567; 0.48836
  6263; 80; 197; 0.542674; 0.454286; 0.535161; 0.597245; 0.0212102; 0.760277
  6264; 81; 82; 1.22352; 1.20676; 0.592882; 0.485176; 0.403011; 0.774121
  6265; 81; 83; 0.375187; 0.618355; 0.658122; 0.375536; 0.616571; 0.65896
  6266; 81; 85; 0.698018; 0.780292; 0.659745; 0.372605; 0.622279; 0.655882
  6267; 81; 86; 0.317399; 0.835305; 0.552875; 0.758094; 0.369725; 0.848123
  6268; 81; 88; 0.317445; 0.835329; 0.552875; 0.309602; 0.744998; 0.589706
  6269; 81; 92; 0.371853; 0.863261; 0.552875; 0.283737; 0.795378; 0.562539
  6270; 81; 94; 0.726983; 1.04558; 0.552875; 0.810554; 0.396657; 0.848123
  6271; 81; 95; 0.590348; 0.704763; 0.668388; 0.382847; 0.602329; 0.66664
  6272; 81; 96; 0.432707; 0.880279; 0.558945; 0.358853; 0.649065; 0.641438
  6273; 81; 97; 0.914094; 0.449814; 0.848123; 0.437267; 0.49633; 0.7238
  6274; 81; 99; -0.214662; 0.62982; 0.523995; 0.694719; 0.613607; 0.730157
  6275; 81; 101; 0.542837; 0.951044; 0.552875; 0.964878; 0.475886; 0.848123
  6276; 81; 106; 0.099899; 0.788834; 0.525053; 0.938566; 0.743991; 0.727941
  6277; 81; 107; 0.651419; 1.00679; 0.552875; 0.751698; 0.382778; 0.84115
  6278; 81; 108; 0.933437; 1.15158; 0.552875; 0.51575; 0.343459; 0.806235
  6279; 81; 109; 0.453766; 0.58152; 0.691059; 0.591287; 0.284086; 0.848123
  6280; 81; 110; 0.908243; 1.13864; 0.552875; 0.356618; 0.653419; 0.63909
  6281; 81; 113; 1.08638; 1.20218; 0.56479; 0.911384; 0.448423; 0.848123
  6282; 81; 115; 1.10222; 0.79512; 0.741976; 1.11134; 0.551081; 0.848123
  6283; 81; 116; 1.43588; 0.793115; 0.815936; 0.264409; 0.694994; 0.601145
  6284; 81; 123; 1.32203; 1.01487; 0.696358; 0.339233; 0.687281; 0.62083
  6285; 81; 125; 0.736465; 1.05045; 0.552875; 0.769661; 0.135843; 0.950469
  6286; 81; 127; 0.794689; 0.696243; 0.716795; 0.479773; 0.413534; 0.768447
  6287; 81; 129; 0.769223; 1.06727; 0.552875; 0.653861; 1.0789; 0.522637
  6288; 81; 130; 0.488582; 0.738381; 0.631744; 0.412396; 0.544772; 0.697677
  6289; 81; 136; 0.39766; 0.709594; 0.624109; 0.443701; 0.561933; 0.697213
  6290; 81; 138; 0.918306; 0.451977; 0.848123; 0.440567; 0.489901; 0.727267
  6291; 81; 139; 0.466241; 0.45796; 0.746523; 0.455978; 0.459883; 0.743453
  6292; 81; 141; 0.539171; 0.949162; 0.552875; 0.451774; 1.08488; 0.475805
  6293; 81; 143; 0.885118; 1.12677; 0.552875; 0.850425; 0.991421; 0.603035
  6294; 81; 148; 0.433336; 0.850448; 0.571814; 0.335657; 0.694247; 0.617073
  6295; 81; 149; 0.29713; 0.824899; 0.552875; 0.733408; 0.357051; 0.848123
  6296; 81; 152; 0.831453; 1.09922; 0.552875; 0.986642; 0.48706; 0.848123
  6297; 81; 153; 1.3831; 0.895918; 0.7605; 0.539834; 0.296547; 0.831532
  6298; 81; 157; 1.02961; 0.664556; 0.781788; 1.01551; 0.605126; 0.804062
  6299; 81; 160; 0.70239; 0.620865; 0.72874; 0.702677; 0.341273; 0.848123
  6300; 81; 163; 0.342323; 0.848101; 0.552875; 1.26469; 1.12656; 0.636127
  6301; 81; 164; 0.476341; 0.840402; 0.585523; 0.357218; 0.65225; 0.63972
  6302; 81; 166; 0.792117; 0.836121; 0.656536; 0.983019; 0.4852; 0.848123
  6303; 81; 167; 0.923867; 1.47118; 0.414383; 1.32327; 0.498798; 0.916868
  6304; 81; 176; 1.18579; 0.905915; 0.713004; 0.417816; 0.534216; 0.70337
  6305; 81; 178; 0.700459; 0.796632; 0.653307; 0.549002; 0.278689; 0.841162
  6306; 81; 180; 0.320478; 0.836885; 0.552875; 0.795114; 0.72329; 0.705345
  6307; 81; 182; 1.19768; 1.12717; 0.621184; 0.475331; 0.422187; 0.763781
  6308; 81; 186; 0.78143; 1.07354; 0.552875; 0.799611; 0.391039; 0.848123
  6309; 81; 187; 0.861515; 1.01451; 0.59561; 0.647758; 0.313078; 0.848123
